district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ป่าพะยอม,เกาะเต่า,13,partylist,election_day,658,635,19,4,1,3,0,0,3,0,4,2,1,63,0,360,8,0,0,1,0,7,1,0,0,0,0,0,103,3,0,2,6,0,0,0,0,0,0,0,6,0,1,29,11,1,1,2,0,1,0,0,2,12,0,1,0,0,0,0,0,635,0,0.0288753799392097,0.0060790273556231,0.9650455927051672,360.0,0.5669291338582677,0.4047244094488189,1.5969711182080373,98.43465045592706,False,False,NORMAL,223,7.8504642,99.8934354,ศาลาประจำหมู่บ้านบ้านเกาะยวน,False,0,0,-1
ป่าพะยอม,เกาะเต่า,14,partylist,election_day,493,471,14,8,1,1,0,0,1,0,4,0,1,57,0,309,4,0,1,0,0,3,0,0,0,1,0,0,46,0,1,0,1,0,0,0,1,0,0,0,2,1,0,18,8,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,471,0,0.0283975659229208,0.0162271805273833,0.9553752535496958,309.0,0.6560509554140127,0.535031847133758,1.315698596157474,98.2555780933063,False,False,NORMAL,224,7.76993,99.835768,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,False,0,0,-1
ป่าพะยอม,เกาะเต่า,15,partylist,election_day,600,579,19,2,0,1,0,0,1,0,1,0,0,77,0,381,8,0,1,0,0,5,1,0,0,1,0,0,56,0,2,0,4,0,0,0,1,0,0,1,2,0,2,18,7,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1,579,0,0.0316666666666666,0.0033333333333333,0.965,381.0,0.6580310880829016,0.5250431778929189,1.3052921907644528,98.35,False,False,NORMAL,225,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนา,False,0,0,16
ศรีบรรพต,เขาปู่,1,partylist,election_day,359,345,7,7,0,0,0,0,1,0,1,0,0,53,2,192,3,0,0,0,0,2,0,0,1,0,1,0,41,0,0,1,5,0,0,0,0,0,0,1,2,0,0,23,6,0,0,0,0,0,1,1,0,2,0,1,0,4,1,0,0,345,0,0.0194986072423398,0.0194986072423398,0.9610027855153204,192.0,0.5565217391304348,0.4028985507246377,1.5611637136071692,98.6350974930362,False,False,NORMAL,228,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,False,0,0,17
ศรีบรรพต,เขาปู่,2,partylist,election_day,494,466,21,7,1,0,0,0,2,0,0,0,1,92,0,257,5,0,1,0,0,6,0,0,0,0,3,0,40,1,2,1,2,0,0,0,0,0,0,0,1,0,6,28,6,0,0,0,0,1,0,1,0,6,0,1,0,1,0,0,1,466,0,0.0425101214574898,0.0141700404858299,0.9433198380566802,257.0,0.5515021459227468,0.3540772532188841,1.5487389729044996,97.59109311740892,False,False,NORMAL,229,7.664779900000001,99.8385881,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,False,0,0,-1
ศรีบรรพต,เขาปู่,3,partylist,election_day,198,187,7,4,0,0,0,0,0,0,2,0,0,22,0,117,2,0,0,0,0,1,0,0,1,0,0,0,22,0,0,1,2,0,0,1,0,0,0,0,1,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,187,0,0.0353535353535353,0.0202020202020202,0.9444444444444444,117.0,0.6256684491978609,0.5080213903743316,1.3351499240148066,97.82828282828284,False,False,NORMAL,230,7.729098599999999,99.8041245,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,False,0,0,-1
ศรีบรรพต,เขาปู่,4,partylist,election_day,298,274,11,13,0,0,0,0,0,0,0,0,0,35,1,153,1,0,0,0,0,10,0,0,1,3,0,0,31,0,0,1,1,0,0,0,0,1,0,0,5,1,1,17,3,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,0,274,0,0.0369127516778523,0.0436241610738255,0.9194630872483222,153.0,0.5583941605839416,0.4306569343065693,1.6138193017874227,97.28187919463087,False,True,UNUSUAL_VOTING_PATTERN,231,7.7451902,99.8041245,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,True,1,1,-1
ศรีบรรพต,เขาปู่,5,partylist,election_day,253,233,9,11,0,0,0,0,1,0,1,0,0,30,0,153,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,1,0,0,10,6,0,0,0,0,1,0,0,2,4,0,1,0,1,0,0,0,233,0,0.0355731225296442,0.0434782608695652,0.9209486166007904,153.0,0.6566523605150214,0.5278969957081545,1.354102149139523,97.35177865612648,False,True,UNUSUAL_VOTING_PATTERN,232,7.717472799999999,99.8431866,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,True,1,0,-1
ศรีบรรพต,เขาปู่,6,partylist,election_day,499,471,18,10,1,2,0,0,1,0,0,0,0,94,0,249,6,0,0,0,0,9,0,0,0,0,0,1,52,0,0,1,2,1,0,1,1,0,0,0,2,0,2,28,5,2,0,1,1,1,1,0,1,4,0,1,0,0,0,1,0,471,0,0.0360721442885771,0.0200400801603206,0.9438877755511024,249.0,0.5286624203821656,0.3290870488322717,1.5885496073330283,97.79559118236472,False,False,NORMAL,233,7.7169567,99.8655158,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,False,0,0,-1
ศรีบรรพต,เขาปู่,7,partylist,election_day,361,348,11,2,0,0,0,0,0,0,0,0,0,38,0,193,3,0,1,0,0,4,0,0,0,0,0,0,56,1,0,1,3,0,0,0,0,0,0,0,2,0,1,28,4,0,0,1,1,1,1,0,0,6,0,1,0,2,0,0,0,348,0,0.0304709141274238,0.0055401662049861,0.96398891966759,193.0,0.5545977011494253,0.3936781609195402,1.530782722151211,98.36565096952909,False,False,NORMAL,234,7.741928,99.8292338,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,False,0,0,-1
ศรีบรรพต,เขาปู่,8,partylist,election_day,435,405,17,13,0,3,0,0,2,0,0,0,1,47,0,261,1,0,1,0,0,1,1,1,0,1,0,0,44,1,0,0,6,0,0,1,0,0,6,0,2,1,2,11,3,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0,405,0,0.0390804597701149,0.0298850574712643,0.9310344827586208,261.0,0.6444444444444445,0.528395061728395,1.4083260432716598,97.44827586206895,False,False,NORMAL,235,7.699030199999999,99.8292338,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,False,0,0,17
ศรีบรรพต,เขาปู่,9,partylist,election_day,290,278,2,10,0,0,0,0,0,0,0,1,0,47,0,176,2,0,1,0,0,5,0,0,0,0,0,0,27,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,278,0,0.0068965517241379,0.0344827586206896,0.9586206896551724,176.0,0.6330935251798561,0.4640287769784172,1.2697909591725147,98.96551724137932,False,True,UNUSUAL_VOTING_PATTERN,236,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,True,1,0,17
ศรีบรรพต,เขาปู่,10,partylist,election_day,283,271,8,4,0,0,0,0,0,0,2,0,0,31,0,148,7,0,0,0,0,2,0,0,0,0,0,0,49,1,0,2,1,0,0,0,0,0,0,0,1,1,1,13,2,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,271,0,0.0282685512367491,0.0141342756183745,0.9575971731448764,148.0,0.5461254612546126,0.3653136531365313,1.5408858650620223,98.30388692579506,False,False,NORMAL,237,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,False,0,0,17
ศรีบรรพต,เขาปู่,11,partylist,election_day,357,348,5,4,0,1,0,0,0,0,0,0,0,49,2,171,4,0,0,0,0,4,1,0,0,0,0,0,63,0,2,2,7,0,1,0,0,0,1,1,3,0,0,19,9,2,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,348,0,0.0140056022408963,0.011204481792717,0.9747899159663864,171.0,0.4913793103448275,0.3103448275862069,1.7041878549438274,99.07563025210084,False,False,NORMAL,238,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,False,0,0,17
ศรีบรรพต,เขาย่า,1,partylist,election_day,404,385,15,4,0,2,0,0,1,0,3,0,1,65,1,192,3,0,0,0,0,0,1,0,0,0,0,0,65,0,0,4,3,0,0,0,1,0,0,1,3,0,2,19,6,2,0,0,0,2,0,1,0,6,0,0,0,0,0,1,0,385,0,0.0371287128712871,0.0099009900990099,0.9529702970297028,192.0,0.4987012987012987,0.3298701298701298,1.6575845989536484,97.94554455445544,False,False,NORMAL,239,7.728210699999999,99.9004167,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,False,0,0,-1
ศรีบรรพต,เขาย่า,2,partylist,election_day,396,378,13,5,0,1,0,0,0,0,0,0,0,40,0,235,4,0,1,0,0,5,0,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,3,2,0,8,2,0,0,0,1,0,0,1,2,10,0,0,0,4,0,0,0,378,0,0.0328282828282828,0.0126262626262626,0.9545454545454546,235.0,0.6216931216931217,0.4761904761904761,1.3773282583588122,98.1060606060606,False,False,NORMAL,240,7.747962100000001,99.9157776,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,False,0,0,-1
ศรีบรรพต,เขาย่า,3,partylist,election_day,537,524,9,4,2,1,0,0,2,0,3,0,0,58,0,362,5,0,2,0,0,3,1,1,0,0,0,1,42,2,3,2,6,0,0,1,0,0,0,0,2,1,0,6,8,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0,524,0,0.0167597765363128,0.0074487895716946,0.9757914338919924,362.0,0.6908396946564885,0.5801526717557252,1.293412473261904,99.01303538175046,False,False,NORMAL,241,7.7458666,99.890643,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,False,0,0,-1
ศรีบรรพต,เขาย่า,4,partylist,election_day,474,453,17,4,0,2,0,1,0,0,3,0,1,53,1,276,8,0,1,0,0,5,0,0,0,0,0,0,50,0,1,2,4,1,0,2,1,0,0,0,0,1,1,24,2,2,0,0,0,0,1,0,1,3,0,2,0,3,0,1,0,453,0,0.0358649789029535,0.0084388185654008,0.9556962025316456,276.0,0.609271523178808,0.4922737306843267,1.519945704598321,98.0379746835443,False,False,NORMAL,242,7.7197137,99.9199675,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,False,0,0,-1
ศรีบรรพต,เขาย่า,5,partylist,election_day,451,431,19,1,0,0,0,0,0,0,1,0,1,58,0,281,0,0,2,0,0,3,0,0,0,1,1,0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,0,1,0,0,2,6,0,0,0,2,0,0,1,431,0,0.0421286031042128,0.0022172949002217,0.9556541019955654,281.0,0.6519721577726219,0.5174013921113689,1.2553277764891946,97.84922394678492,False,False,NORMAL,243,7.7576419,99.9032094,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,False,0,0,-1
ศรีบรรพต,เขาย่า,6,partylist,election_day,496,476,17,3,0,0,0,0,2,0,1,0,0,45,0,325,2,0,0,0,0,5,0,0,0,0,0,1,39,1,1,0,3,0,0,1,0,0,0,0,2,1,0,22,5,0,1,1,0,1,1,2,1,7,0,0,0,6,0,0,0,476,0,0.034274193548387,0.0060483870967741,0.9596774193548387,325.0,0.6827731092436975,0.5882352941176471,1.309888115232788,98.16532258064515,False,False,NORMAL,244,7.710689700000001,99.9046058,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,False,0,0,-1
ศรีบรรพต,เขาย่า,7,partylist,election_day,552,525,16,11,2,1,0,0,1,0,0,0,1,75,0,292,3,0,0,0,1,10,0,1,0,0,0,1,46,1,1,1,11,1,0,0,0,0,0,0,4,0,1,34,9,4,0,1,0,0,2,0,2,16,0,0,0,2,1,0,0,525,0,0.0289855072463768,0.019927536231884,0.9510869565217392,292.0,0.5561904761904762,0.4133333333333333,1.671192567858219,98.15217391304348,False,False,NORMAL,245,7.729908200000001,99.8850586,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,False,0,0,-1
ศรีบรรพต,เขาย่า,8,partylist,election_day,537,519,13,5,2,1,0,0,0,0,1,0,0,48,0,344,6,0,1,0,0,5,0,0,0,0,1,0,53,0,0,3,4,0,0,0,0,0,0,0,2,0,0,29,5,0,0,1,0,2,0,3,2,5,0,1,0,0,0,0,0,519,0,0.0242085661080074,0.0093109869646182,0.9664804469273744,344.0,0.6628131021194605,0.5606936416184971,1.32772356857871,98.60335195530726,False,False,NORMAL,246,7.776026099999999,99.9199675,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,False,0,0,-1
ศรีบรรพต,เขาย่า,9,partylist,election_day,375,360,10,5,0,1,0,0,0,0,2,0,0,38,0,199,4,0,1,1,1,1,0,0,1,0,0,0,61,2,0,2,7,0,0,0,2,1,0,0,1,0,0,10,11,3,0,1,0,2,0,0,0,8,0,1,0,0,0,0,0,361,1,0.0266666666666666,0.0133333333333333,0.96,199.0,0.5527777777777778,0.3833333333333333,1.6290681845711623,78.12222222222223,False,False,INCOMPLETE_DOCUMENT,247,7.7206497,99.8865912,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,True,1,1,-1
ศรีบรรพต,เขาย่า,10,partylist,election_day,446,416,22,8,0,1,0,0,0,1,1,0,0,32,2,286,2,0,1,1,0,2,0,0,0,2,1,0,47,0,0,0,1,0,0,0,0,0,0,0,4,1,1,10,5,0,0,0,0,1,0,0,2,10,0,1,0,1,0,0,0,416,0,0.0493273542600896,0.0179372197309417,0.9327354260089686,286.0,0.6875,0.5745192307692307,1.2805658257983492,97.17488789237667,False,True,UNUSUAL_VOTING_PATTERN,248,7.737366799999999,99.9101915,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,True,1,0,-1
ควนขนุน,แพรกหา,1,partylist,election_day,622,593,21,8,0,0,0,0,0,0,5,0,0,87,1,273,5,0,0,0,0,3,0,2,1,0,0,0,162,0,0,3,7,1,0,1,0,0,0,0,4,0,0,22,5,3,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,593,0,0.0337620578778135,0.0128617363344051,0.9533762057877814,273.0,0.460370994940978,0.1871838111298482,1.539280839758126,98.05466237942125,False,False,NORMAL,249,7.666126299999999,100.0230734,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,False,0,1,-1
ควนขนุน,แพรกหา,2,partylist,election_day,346,330,8,8,0,0,0,0,1,0,0,0,2,28,0,207,2,0,0,0,0,2,0,0,0,0,0,0,37,0,0,1,5,0,0,0,0,0,0,0,0,0,0,32,3,3,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,330,0,0.0231213872832369,0.0231213872832369,0.953757225433526,207.0,0.6272727272727273,0.5151515151515151,1.3634089835762595,98.3815028901734,False,False,NORMAL,250,7.6506734,99.988483,ศาลาประจำหมู่บ้านบ้านไสขาม,False,0,0,-1
ควนขนุน,แพรกหา,3,partylist,election_day,575,549,20,6,0,1,0,1,0,0,2,4,0,70,1,323,8,0,0,2,0,2,2,0,1,0,0,0,68,0,0,1,8,0,1,0,1,0,0,1,1,1,0,36,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,549,0,0.0347826086956521,0.0104347826086956,0.954782608695652,323.0,0.5883424408014571,0.4608378870673952,1.4895700147930615,98.05217391304348,False,False,NORMAL,251,7.6503234,99.9875214,ศาลาประจำหมู่บ้านบ้านแพรกหา,False,0,0,-1
ควนขนุน,แพรกหา,4,partylist,election_day,680,642,23,15,0,0,0,1,0,0,1,1,0,83,0,368,9,0,0,1,0,2,1,1,1,0,0,0,100,1,1,1,6,0,0,2,0,0,0,0,3,2,1,31,6,0,1,1,0,0,0,1,2,12,0,1,0,1,0,0,0,642,0,0.0338235294117647,0.0220588235294117,0.9441176470588236,368.0,0.573208722741433,0.4174454828660436,1.4990977389456694,97.86764705882354,False,False,NORMAL,252,7.6641667,100.0083333,ศาลา อพป.บ้านเขาโต๊ะบุญ,False,0,0,18
ควนขนุน,แพรกหา,5,partylist,election_day,677,643,25,9,1,0,0,0,0,0,7,0,1,80,0,358,5,0,0,0,0,10,0,0,0,0,0,0,111,0,0,2,15,0,0,0,0,0,0,2,1,0,2,22,5,0,0,2,0,1,1,1,3,8,0,1,1,1,0,0,2,643,0,0.0369276218611521,0.0132939438700147,0.9497784342688332,358.0,0.5567651632970451,0.3841368584758942,1.541138625724155,97.8877400295421,False,False,NORMAL,253,7.6511029,100.0082279,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,False,0,0,18
ควนขนุน,แพรกหา,6,partylist,election_day,417,403,9,5,0,0,0,0,2,0,1,0,0,49,0,262,0,0,0,0,0,1,0,0,0,0,0,0,68,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,403,0,0.0215827338129496,0.0119904076738609,0.9664268585131894,262.0,0.6501240694789082,0.4813895781637717,1.1532102274438265,98.6810551558753,False,False,NORMAL,254,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,False,0,0,18
ควนขนุน,แพรกหา,7,partylist,election_day,434,414,12,8,0,0,0,0,1,0,0,0,0,68,0,226,4,0,0,1,0,1,0,0,1,0,0,0,85,1,0,0,3,0,0,0,0,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,414,0,0.0276497695852534,0.0184331797235023,0.9539170506912442,226.0,0.5458937198067633,0.3405797101449275,1.3476850514209515,98.24884792626727,False,False,NORMAL,255,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านไสหยี,False,0,0,18
ควนขนุน,แพรกหา,8,partylist,election_day,385,371,8,6,1,0,0,0,0,0,1,0,0,34,2,220,1,0,0,0,0,5,0,1,0,0,1,0,68,0,0,3,3,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,1,0,6,0,0,0,2,1,0,0,365,6,0.0207792207792207,0.0155844155844155,0.9636363636363636,220.0,0.5929919137466307,0.4097035040431266,1.3755090505258132,77.03209997549621,False,False,INCOMPLETE_DOCUMENT,256,7.674832,100.003384,ศาลาประจำหมู่บ้านบ้านควนน้อย,True,1,1,18
ควนขนุน,แหลมโตนด,1,partylist,election_day,512,492,17,3,0,1,0,0,1,0,2,0,0,53,2,299,4,0,0,0,0,6,0,1,0,1,0,0,37,0,2,1,8,0,1,0,1,0,0,0,3,4,2,40,5,3,0,1,0,1,0,0,2,5,0,2,0,3,0,0,1,492,0,0.033203125,0.005859375,0.9609375,299.0,0.6077235772357723,0.5,1.5871101377904566,98.22265625,False,False,NORMAL,257,7.82855429999,100.0247788,ศาลาประจำหมู่บ้านบ้านกองเกวียน,False,0,0,19
ควนขนุน,แหลมโตนด,2,partylist,election_day,386,364,14,8,0,2,1,0,1,0,1,0,0,31,0,211,7,0,0,0,0,2,0,0,0,0,0,0,57,0,0,1,10,0,1,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,364,0,0.0362694300518134,0.0207253886010362,0.9430051813471504,211.0,0.5796703296703297,0.4230769230769231,1.5089235822243938,97.7720207253886,False,False,NORMAL,258,7.812371,100.049519,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,False,0,0,-1
ควนขนุน,แหลมโตนด,3,partylist,election_day,326,313,9,4,0,0,0,0,0,0,0,0,0,34,1,206,2,0,1,0,0,1,0,0,0,0,0,1,31,1,1,0,5,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,313,0,0.0276073619631901,0.0122699386503067,0.9601226993865032,206.0,0.65814696485623,0.549520766773163,1.2819304556000064,98.37423312883436,False,False,NORMAL,259,7.838152273124791,100.0744355760674,ศาลาประจำหมู่บ้านบ้านมาบเนียน,False,0,0,-1
ควนขนุน,แหลมโตนด,4,partylist,election_day,590,555,29,6,0,2,0,1,0,0,1,0,1,60,2,306,5,0,0,1,0,7,0,0,0,1,0,0,92,0,1,1,3,0,0,0,1,0,0,0,3,0,3,35,6,1,0,1,3,1,1,3,4,8,0,0,0,1,0,0,0,555,0,0.0491525423728813,0.0101694915254237,0.940677966101695,306.0,0.5513513513513514,0.3855855855855856,1.613795057129315,97.33898305084746,False,False,NORMAL,260,7.838233,100.0031462,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),False,0,1,-1
ควนขนุน,แหลมโตนด,5,partylist,election_day,305,290,10,5,0,1,1,0,1,0,0,1,0,41,0,180,7,0,0,0,0,5,0,0,0,0,0,0,23,0,0,2,4,0,0,0,0,0,1,0,2,0,1,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,290,0,0.0327868852459016,0.0163934426229508,0.9508196721311476,180.0,0.6206896551724138,0.4793103448275862,1.438440045367119,98.0327868852459,False,False,NORMAL,261,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,False,0,0,19
ควนขนุน,แหลมโตนด,6,partylist,election_day,224,217,7,0,0,1,0,0,0,0,0,0,0,17,0,140,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,1,28,3,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,217,0,0.03125,0.0,0.96875,140.0,0.6451612903225806,0.5161290322580645,1.3431744293017776,98.4375,False,False,NORMAL,262,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านทุ่งใน,False,0,0,19
ควนขนุน,แหลมโตนด,7,partylist,election_day,323,313,8,2,0,0,0,0,0,0,0,0,0,28,1,233,2,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,3,0,0,0,2,0,0,0,1,0,1,17,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,313,0,0.0247678018575851,0.0061919504643962,0.9690402476780186,233.0,0.744408945686901,0.6549520766773163,1.0830004129783066,98.63777089783282,True,True,UNUSUAL_VOTING_PATTERN,263,7.8338149,100.0298974,ศาลาประจำหมู่บ้านบ้านบนลาน,True,1,0,19
ควนขนุน,แหลมโตนด,8,partylist,election_day,276,263,13,0,1,0,0,1,0,0,0,0,0,37,0,143,3,0,0,0,0,6,0,0,0,1,0,0,47,0,0,0,5,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,263,0,0.0471014492753623,0.0,0.9528985507246376,143.0,0.5437262357414449,0.3650190114068441,1.5006771582535472,97.64492753623188,False,False,NORMAL,264,7.828554299999999,100.0247788,ศาลประจำหมู่บ้านบ้านเสือสะอาด,False,0,0,19
ควนขนุน,แหลมโตนด,9,partylist,election_day,232,223,6,3,0,2,0,0,0,0,0,0,0,23,0,156,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,3,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,223,0,0.0258620689655172,0.0129310344827586,0.961206896551724,156.0,0.6995515695067265,0.5964125560538116,1.1613165150354845,98.44827586206895,False,False,NORMAL,265,7.8338149,100.02598974,ศาลาประจำหมู่บ้านบ้านในตลาด,False,0,0,19
ควนขนุน,โตนดด้วน,1,partylist,election_day,262,248,7,7,0,0,0,0,1,0,0,0,1,28,0,112,4,0,0,0,0,1,1,0,0,1,0,0,68,0,0,1,7,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,248,0,0.0267175572519083,0.0267175572519083,0.9465648854961832,112.0,0.4516129032258064,0.1774193548387097,1.619934606089356,98.1297709923664,False,True,UNUSUAL_VOTING_PATTERN,266,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสคำ,True,1,1,0
ควนขนุน,โตนดด้วน,2,partylist,election_day,596,559,37,0,0,0,0,0,0,0,6,0,2,86,0,248,5,1,0,1,0,1,1,0,0,0,0,0,145,1,1,2,3,0,1,1,0,0,0,1,3,2,2,34,4,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,559,0,0.0620805369127516,0.0,0.9379194630872484,248.0,0.443649373881932,0.184257602862254,1.615793921741359,96.89597315436242,False,True,UNUSUAL_VOTING_PATTERN,267,7.713701899999998,100.0255558,ศาลาประจำหมู่บ้านบ้านโคกโดน,True,1,1,0
ควนขนุน,โตนดด้วน,3,partylist,election_day,246,235,11,0,0,0,0,0,0,0,2,0,0,23,0,129,2,0,1,0,0,1,0,0,0,0,0,0,51,0,0,2,2,0,0,0,0,0,0,0,1,0,2,13,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,235,0,0.0447154471544715,0.0,0.9552845528455284,129.0,0.548936170212766,0.3319148936170212,1.454405164307197,97.76422764227642,False,False,NORMAL,268,7.7243442,100.0433388,ศาลาประจำหมู่บ้านบ้านหนองฟ้าผ่า,False,0,0,-1
ควนขนุน,โตนดด้วน,4,partylist,election_day,231,226,4,1,0,0,0,0,0,0,1,0,0,29,0,111,2,0,0,0,0,1,1,0,0,0,0,0,52,0,0,0,8,0,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,226,0,0.0173160173160173,0.0043290043290043,0.9783549783549784,111.0,0.4911504424778761,0.2610619469026549,1.5067443599244854,99.04761904761904,False,False,NORMAL,269,7.7285293,100.0221358,ศาลาประจำหมู่บ้านบ้านป่าตอ,False,0,0,0
ควนขนุน,โตนดด้วน,5,partylist,election_day,558,535,14,9,0,0,0,0,1,0,2,0,0,58,0,284,4,0,0,0,0,2,0,0,0,1,0,0,139,0,3,2,6,0,0,0,0,0,0,0,1,1,1,20,3,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,535,0,0.025089605734767,0.0161290322580645,0.9587813620071683,284.0,0.5308411214953271,0.2710280373831775,1.3900250221706585,98.42293906810036,False,False,NORMAL,270,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านวังจระเข้,False,0,0,0
